adu,destinacion,num_item,fecha,nombre_importador,m,un,cant_unidad_medida,fob_dolar,fob_total,div,pai_12,pai_13,pos_ncm,cod,monto
001,22001IC04236916S,        22,202211,NEW REVLON ARGENTINA S A      ,8,07,               192,     268.8,  177733.2,DOL,212,212,3304.99.90,467,       .02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        22,202211,NEW REVLON ARGENTINA S A      ,8,07,               192,     268.8,  177733.2,DOL,212,212,3304.99.90,469,       .38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        23,202211,NEW REVLON ARGENTINA S A      ,8,07,               144,     201.6,  177733.2,DOL,212,212,3304.99.90,429,      9.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        23,202211,NEW REVLON ARGENTINA S A      ,8,07,               144,     201.6,  177733.2,DOL,212,212,3304.99.90,466,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        23,202211,NEW REVLON ARGENTINA S A      ,8,07,               144,     201.6,  177733.2,DOL,212,212,3304.99.90,471,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        52,202211,NEW REVLON ARGENTINA S A      ,8,07,                96,     148.8,  177733.2,DOL,212,212,3304.99.90,011,      4.61                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        52,202211,NEW REVLON ARGENTINA S A      ,8,07,                96,     148.8,  177733.2,DOL,212,212,3304.99.90,450,        .6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        52,202211,NEW REVLON ARGENTINA S A      ,8,07,                96,     148.8,  177733.2,DOL,212,212,3304.99.90,467,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        53,202211,NEW REVLON ARGENTINA S A      ,8,07,               384,     595.2,  177733.2,DOL,212,212,3304.99.90,011,     18.43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        53,202211,NEW REVLON ARGENTINA S A      ,8,07,               384,     595.2,  177733.2,DOL,212,212,3304.99.90,471,       .02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        54,202211,NEW REVLON ARGENTINA S A      ,8,07,              1104,    1711.2,  177733.2,DOL,212,212,3304.99.90,010,    441.56                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        54,202211,NEW REVLON ARGENTINA S A      ,8,07,              1104,    1711.2,  177733.2,DOL,212,212,3304.99.90,456,       .04                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        54,202211,NEW REVLON ARGENTINA S A      ,8,07,              1104,    1711.2,  177733.2,DOL,212,212,3304.99.90,460,       .02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        54,202211,NEW REVLON ARGENTINA S A      ,8,07,              1104,    1711.2,  177733.2,DOL,212,212,3304.99.90,464,       .95                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        59,202211,NEW REVLON ARGENTINA S A      ,8,07,               960,      2016,  177733.2,DOL,212,212,3304.99.90,455,       .03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        59,202211,NEW REVLON ARGENTINA S A      ,8,07,               960,      2016,  177733.2,DOL,212,212,3304.99.90,458,       .11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        59,202211,NEW REVLON ARGENTINA S A      ,8,07,               960,      2016,  177733.2,DOL,212,212,3304.99.90,468,       .02                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,061,       180                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,415,   2368.34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,455,       .11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,462,      1.88                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,466,       .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,468,       .08                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,470,       .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       106,202211,NEW REVLON ARGENTINA S A      ,8,07,              6144,    8601.6,  177733.2,DOL,212,212,3304.99.90,471,       .28                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       107,202211,NEW REVLON ARGENTINA S A      ,8,07,              7440,     10416,  177733.2,DOL,212,212,3304.99.90,010,   2687.75                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       107,202211,NEW REVLON ARGENTINA S A      ,8,07,              7440,     10416,  177733.2,DOL,212,212,3304.99.90,429,    471.74                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       107,202211,NEW REVLON ARGENTINA S A      ,8,07,              7440,     10416,  177733.2,DOL,212,212,3304.99.90,452,     16.89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       107,202211,NEW REVLON ARGENTINA S A      ,8,07,              7440,     10416,  177733.2,DOL,212,212,3304.99.90,467,       .83                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       107,202211,NEW REVLON ARGENTINA S A      ,8,07,              7440,     10416,  177733.2,DOL,212,212,3304.99.90,470,        .3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       108,202211,NEW REVLON ARGENTINA S A      ,8,07,              6912,  10160.64,  177733.2,DOL,212,212,3304.99.90,469,     14.46                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       108,202211,NEW REVLON ARGENTINA S A      ,8,07,              6912,  10160.64,  177733.2,DOL,212,212,3304.99.90,471,       .34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       109,202211,NEW REVLON ARGENTINA S A      ,8,07,             12288,  19292.16,  177733.2,DOL,212,212,3304.99.90,450,     77.79                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       109,202211,NEW REVLON ARGENTINA S A      ,8,07,             12288,  19292.16,  177733.2,DOL,212,212,3304.99.90,455,       .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       109,202211,NEW REVLON ARGENTINA S A      ,8,07,             12288,  19292.16,  177733.2,DOL,212,212,3304.99.90,459,       .13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       109,202211,NEW REVLON ARGENTINA S A      ,8,07,             12288,  19292.16,  177733.2,DOL,212,212,3304.99.90,468,       .18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       109,202211,NEW REVLON ARGENTINA S A      ,8,07,             12288,  19292.16,  177733.2,DOL,212,212,3304.99.90,469,     27.45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       110,202211,NEW REVLON ARGENTINA S A      ,8,07,              5856,   6968.64,  177733.2,DOL,212,212,3304.99.90,061,       180                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       110,202211,NEW REVLON ARGENTINA S A      ,8,07,              5856,   6968.64,  177733.2,DOL,212,212,3304.99.90,455,       .09                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       110,202211,NEW REVLON ARGENTINA S A      ,8,07,              5856,   6968.64,  177733.2,DOL,212,212,3304.99.90,463,       .39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       110,202211,NEW REVLON ARGENTINA S A      ,8,07,              5856,   6968.64,  177733.2,DOL,212,212,3304.99.90,465,       .73                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       111,202211,NEW REVLON ARGENTINA S A      ,8,07,              7152,   8510.88,  177733.2,DOL,212,212,3304.99.90,454,      2.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       111,202211,NEW REVLON ARGENTINA S A      ,8,07,              7152,   8510.88,  177733.2,DOL,212,212,3304.99.90,460,       .08                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       111,202211,NEW REVLON ARGENTINA S A      ,8,07,              7152,   8510.88,  177733.2,DOL,212,212,3304.99.90,461,      3.04                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       111,202211,NEW REVLON ARGENTINA S A      ,8,07,              7152,   8510.88,  177733.2,DOL,212,212,3304.99.90,463,       .47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       111,202211,NEW REVLON ARGENTINA S A      ,8,07,              7152,   8510.88,  177733.2,DOL,212,212,3304.99.90,466,       .25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,       112,202211,NEW REVLON ARGENTINA S A      ,8,07,              5856,   7378.56,  177733.2,DOL,212,212,3304.99.90,463,       .41                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        74,202211,NEW REVLON ARGENTINA S A      ,8,07,              1296,   3136.32,  177733.2,DOL,212,212,3304.99.90,011,     97.12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        74,202211,NEW REVLON ARGENTINA S A      ,8,07,              1296,   3136.32,  177733.2,DOL,212,212,3304.99.90,453,      1.51                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        74,202211,NEW REVLON ARGENTINA S A      ,8,07,              1296,   3136.32,  177733.2,DOL,212,212,3304.99.90,461,      1.13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        74,202211,NEW REVLON ARGENTINA S A      ,8,07,              1296,   3136.32,  177733.2,DOL,212,212,3304.99.90,462,       .69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        75,202211,NEW REVLON ARGENTINA S A      ,8,07,               336,    887.04,  177733.2,DOL,212,212,3304.99.90,452,      1.44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        75,202211,NEW REVLON ARGENTINA S A      ,8,07,               336,    887.04,  177733.2,DOL,212,212,3304.99.90,454,       .23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        75,202211,NEW REVLON ARGENTINA S A      ,8,07,               336,    887.04,  177733.2,DOL,212,212,3304.99.90,466,       .03                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        75,202211,NEW REVLON ARGENTINA S A      ,8,07,               336,    887.04,  177733.2,DOL,212,212,3304.99.90,467,       .07                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        76,202211,NEW REVLON ARGENTINA S A      ,8,07,              1248,   3294.72,  177733.2,DOL,212,212,3304.99.90,461,      1.18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        76,202211,NEW REVLON ARGENTINA S A      ,8,07,              1248,   3294.72,  177733.2,DOL,212,212,3304.99.90,465,       .35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        76,202211,NEW REVLON ARGENTINA S A      ,8,07,              1248,   3294.72,  177733.2,DOL,212,212,3304.99.90,466,        .1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        76,202211,NEW REVLON ARGENTINA S A      ,8,07,              1248,   3294.72,  177733.2,DOL,212,212,3304.99.90,472,      4.64                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        83,202211,NEW REVLON ARGENTINA S A      ,8,07,               576,   1002.24,  177733.2,DOL,212,212,3304.99.90,453,       .48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        83,202211,NEW REVLON ARGENTINA S A      ,8,07,               576,   1002.24,  177733.2,DOL,212,212,3304.99.90,455,       .01                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        83,202211,NEW REVLON ARGENTINA S A      ,8,07,               576,   1002.24,  177733.2,DOL,212,212,3304.99.90,464,       .56                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        86,202211,NEW REVLON ARGENTINA S A      ,8,07,               792,   1013.76,  177733.2,DOL,212,212,3304.99.90,010,    261.59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        86,202211,NEW REVLON ARGENTINA S A      ,8,07,               792,   1013.76,  177733.2,DOL,212,212,3304.99.90,461,       .36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
001,22001IC04236916S,        86,202211,NEW REVLON ARGENTINA S A      ,8,07,               792,   1013.76,  177733.2,DOL,212,212,3304.99.90,465,       .11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
